"Original Url","Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","Canonical Link Element 2","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.marinelayer.com/products/anytime-sweatshirt-2","https://www.marinelayer.com/products/anytime-sweatshirt-2","text/html; charset=utf-8","200","OK","Indexable","","Anytime Sweatshirt – Marine Layer","33","309","","0","0","","0","0","","0","Anytime Sweatshirt","18","Anytime Sweatshirt","18","","0","","0","","","","","https://www.marinelayer.com/products/anytime-sweatshirt-2","","","","","","","375839","70418","330","74","4.459","100.000","Very Easy","1.071","0","1","","8","1","0","1.120","119","85","0","0","0","0","","","","","700c91f477760b1d262a2f12154cf301","0.608","","","","","1.1","https://www.marinelayer.com/products/anytime-sweatshirt-2","2024-11-26 00:54:47"
"https://www.4imprint.com/product/115443/Gildan-8-oz-Heavy-Blend-5050-Crew-Sweatshirt-Screen","https://www.4imprint.com/product/115443/Gildan-8-oz-Heavy-Blend-5050-Crew-Sweatshirt-Screen","text/html; charset=utf-8","200","OK","Indexable","","Gildan 8 oz. Heavy Blend 50/50 Crew Sweatshirt - Screen 115443 : 4imprint.com","77","708","","0","0","Buy Gildan 8 oz. Heavy Blend 50/50 Crew Sweatshirt - Screen 115443: Shop top promotional products at 4imprint.com: FREE SAMPLES and On-Time Delivery Guaranteed","159","1047","","0","Gildan 8 oz. Heavy Blend 50/50 Crew Sweatshirt - Screen","55","","0","Select a Color:","15","Choose Your Quantity:","21","","","","","https://www.4imprint.com/product/115443/Gildan-8-oz-Heavy-Blend-5050-Crew-Sweatshirt-Screen","","","","","","","205287","42813","922","235","3.923","88.890","Easy","4.537","0","2","","8","1","0","1.120","88","77","0","9","9","0","","","","","5835eb7eb84411485aeca1f0199f6f01","1.785","Mon, 25 Nov 2024 19:54:54 GMT","","","","1.1","https://www.4imprint.com/product/115443/Gildan-8-oz-Heavy-Blend-5050-Crew-Sweatshirt-Screen","2024-11-26 00:54:52"
"https://www.celticsstore.com/boston-celtics-men-hoodies-and-sweatshirts/t-36143897+ga-34+d-560528303+z-8-574881640","https://www.celticsstore.com/boston-celtics-men-hoodies-and-sweatshirts/t-36143897+ga-34+d-560528303+z-8-574881640","text/html; charset=utf-8","200","OK","Indexable","","Boston Celtics Mens Hoodies, Sweatshirts, Celtics Full Zip Sweatshirt, Crew Neck Sweatshirt | Official Boston Celtics Store","123","1078","","0","0","Find your Boston Celtics Mens Hoodies and sweatshirts at the Official Boston Celtics Shop. Browse our selection of Celtics hoodies and sweatshirts for every Celtics fan at Official Boston Celtics Shop.","201","1240","Boston Celtics Hoodies & Sweatshirts","36","","0","","0","Your Selections","15","Gender/Age","10","","","","","https://www.celticsstore.com/boston-celtics-men-hoodies-and-sweatshirts/t-36143897+ga-34+d-560528303+z-8-574881640","","https://www.celticsstore.com/boston-celtics-men-hoodies-and-sweatshirts/t-36143897+ga-34+d-560528303+z-8-574881640?pageNumber=2","","","","","807876","81117","1776","618","2.874","93.547","Very Easy","1.489","0","1","","80","1","0","1.120","337","146","0","2","2","0","","","","","297a2dd7368df534602c9db6058cc641","3.134","","","","","1.1","https://www.celticsstore.com/boston-celtics-men-hoodies-and-sweatshirts/t-36143897+ga-34+d-560528303+z-8-574881640","2024-11-26 00:54:34"
"https://www.gymshark.com/products/gymshark-training-oversized-fleece-sweatshirt-black-aw23","https://www.gymshark.com/products/gymshark-training-oversized-fleece-sweatshirt-black-aw23","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","919","919","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.192","","","","","1.1","https://www.gymshark.com/products/gymshark-training-oversized-fleece-sweatshirt-black-aw23","2024-11-26 00:54:36"
"https://vollebak.com/en-us/products/100-year-crew-neck-sweatshirt-grey-green-edition","https://vollebak.com/en-us/products/100-year-crew-neck-sweatshirt-grey-green-edition","text/html; charset=utf-8","200","OK","Non-Indexable","noindex","100 Year Crew Neck Sweatshirt. Grey-Green edition – Vollebak","60","551","","0","0","The best thing you can normally say about a sweatshirt is that it’s nice and comfortable. And the 100 Year Sweatshirt does that bit brilliantly – it’s super stretchy, breathable, and lined with ultra-soft fleece. But it’s also windproof, abrasion resistant, water repellent, fire resistant, and can withstand temperature","320","1903","","0","100 Year Crew Neck Sweatshirt","29","","0","Technical Details","17","It’s windproof, abrasion resistant, water repellent and fire resistant on the outside, and fleece lined on the inside.","118","noindex,nofollow","","","","https://vollebak.com/en-us/products/100-year-crew-neck-sweatshirt-grey-green-edition","","","","","","","294450","45653","1429","224","6.379","87.106","Easy","4.421","0","2","","0","0","0","0.000","57","44","0","0","0","0","","","","","dbb4ce48cb0e7c0a9328e768e282e3f2","1.020","","","","","1.1","https://vollebak.com/en-us/products/100-year-crew-neck-sweatshirt-grey-green-edition","2024-11-26 00:54:55"
"https://www.aviatornation.com/collections/unisex-crew-sweatshirts","https://www.aviatornation.com/collections/unisex-crew-sweatshirts","text/html; charset=utf-8","200","OK","Indexable","","Unisex Crew Sweatshirts - Aviator Nation","40","361","","0","0","Cozy up in Aviator Nation's Sweatshirts. Designed in LA, these ultra-comfortable, retro-inspired sweatshirts are perfect for any casual occasion. Embrace the laid-back California vibe with our soft, stylish, and durable collection.","231","1393","","0","","0","","0","Members Only","12","Members Only","12","index,follow","","","","https://www.aviatornation.com/collections/unisex-crew-sweatshirts","","","","","","","1290833","127048","604","219","2.758","100.000","Very Easy","0.585","0","1","","13","1","0","1.120","200","79","0","7","7","0","","","","","e203343090a5a12be5cb1a23a273bdc9","1.365","","","","","1.1","https://www.aviatornation.com/collections/unisex-crew-sweatshirts","2024-11-26 00:54:44"
"https://www.target.com/c/sweatshirts-hoodies-tops-women-s-clothing/-/N-tyiid","https://www.target.com/c/sweatshirts-hoodies-tops-women-s-clothing/-/N-tyiid","text/html; charset=utf-8","200","OK","Indexable","","Sweatshirts & Hoodies for Women : Target","40","375","","0","0","Cozy Up in Style: Women's Sweatshirts & Hoodies at Targe. Find fleece & pullover styles, graphic designs & classic fits. Free shipping on orders $35+.","150","924","Sweatshirts & Hoodies, Tops, Women’s Clothing, Clothing, Shoes & Accessories","76","Sweatshirts & Hoodies","21","","0","835 results","11","Related categories","18","index, follow","","","","https://www.target.com/c/sweatshirts-hoodies-tops-women-s-clothing/-/N-tyiid","","","","","","","673273","54561","2047","436","4.695","88.209","Easy","2.706","0","3","","4","1","0","1.120","647","563","0","8","8","0","","","","","f9e210a5ac0c31ca457fc8ad3b99ffdb","1.875","","","","","1.1","https://www.target.com/c/sweatshirts-hoodies-tops-women-s-clothing/-/N-tyiid","2024-11-26 00:54:55"
"https://www.duckworthco.com/products/mens-powder-hoody","https://www.duckworthco.com/products/mens-powder-hoody","text/html; charset=utf-8","200","OK","Indexable","","Merino Wool Sweatshirt | Men's Powder Hoody | Duckworth","55","523","","0","0","The Duckworth Powder Hoody is our best-selling merino wool sweater, perfect for hiking, skiing, backpacking or wearing around town.","131","831","","0","Men's Powder Hoody","18","Men's Powder Hoody","18","Your cart is empty","18","Your cart","9","","","","","https://www.duckworthco.com/products/mens-powder-hoody","","","","","","","795152","187842","495","106","4.670","82.630","Easy","1.277","0","1","","6","1","0","1.120","136","53","0","6","5","0","","","","","9b7c0c648ec190d1cd4a98212bb37982","0.795","","","","","1.1","https://www.duckworthco.com/products/mens-powder-hoody","2024-11-26 00:54:32"
"https://printify.com/app/products/49/gildan/unisex-heavy-blend-crewneck-sweatshirt","https://printify.com/app/products/49/gildan/unisex-heavy-blend-crewneck-sweatshirt","text/html","200","OK","Indexable","","Printify Drop Shipping Print on Demand for Ecommerce","52","487","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","15439","5390","1","1","1.000","36.620","Hard","0.065","0","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","d93ed06f9935d81bccd39a2ea0ecd260","0.710","Mon, 25 Nov 2024 09:39:14 GMT","","","","1.1","https://printify.com/app/products/49/gildan/unisex-heavy-blend-crewneck-sweatshirt","2024-11-26 00:54:27"
"https://welcometochilis.com/products/chili-pepper-sweatshirt","https://welcometochilis.com/products/chili-pepper-sweatshirt","text/html; charset=utf-8","200","OK","Indexable","","Chili Pepper Sweatshirt
 – Welcome to Chili's","45","391","","0","0","Wear your Chili’s love on your sleeve with a sweatshirt that says it all. ﻿50% Cotton Poly/Fleece Blend, Unisex Crewneck","120","731","","0","Chili Pepper Sweatshirt","23","","0","Your cart is empty","18","My Cart","7","","","","","https://welcometochilis.com/products/chili-pepper-sweatshirt","","","","","","","1144438","458714","185","44","4.205","82.755","Easy","1.079","0","1","","3","1","0","1.120","18","12","0","12","7","0","","","","","4e054cc61f1c81e71a3e6dfcd1f518af","0.921","","","","","1.1","https://welcometochilis.com/products/chili-pepper-sweatshirt","2024-11-26 00:54:37"
"https://the--bar.com/products/varsity-sweatshirt-chocolate-chip","https://the--bar.com/products/varsity-sweatshirt-chocolate-chip","text/html; charset=utf-8","200","OK","Indexable","","VARSITY SWEATSHIRT CHOCOLATE CHIP – The Bar","43","468","","0","0","Our best-selling Varsity Sweatshirt in Beige with Chocolate colored lettering. Designed with an oversized boyfriend fit in 90% Cotton with silk screen printing, finished in NYC.","177","1069","","0","VARSITY SWEATSHIRT CHOCOLATE CHIP","33","","0","Size Guide","10","Product reviews","15","","","","","https://the--bar.com/products/varsity-sweatshirt-chocolate-chip","","","","","","","271379","45079","939","202","4.649","100.000","Very Easy","1.928","0","1","","12","1","0","1.120","54","22","0","4","3","0","","","","","4eb55adf5b50f147af98507f68cb11cf","1.032","","","","","1.1","https://the--bar.com/products/varsity-sweatshirt-chocolate-chip","2024-11-26 00:54:39"
"https://www.goatusa.com/collections/sweatshirts","https://www.goatusa.com/collections/sweatshirts","text/html; charset=utf-8","200","OK","Indexable","","Sweatshirts
– GOAT USA™","23","235","","0","0","GOAT USA ™ hoodies are stylish and unisex! Our sweatshirts and hoodies will elevate your casual look. From cozy pullovers to trendy 1/4 zip-up's we only use heavenly soft fabrics that combine softness and durability for everyday wear.","234","1453","","0","Sweatshirts","11","","0","Quick Links","11","Customer Service","16","","","","","https://www.goatusa.com/collections/sweatshirts","","","","","","","590412","74855","802","284","2.824","100.000","Very Easy","1.077","0","1","","5","1","0","1.120","204","167","0","10","6","0","","","","","abdd37679168045edb10781a03b3c5a8","0.624","","","","","1.1","https://www.goatusa.com/collections/sweatshirts","2024-11-26 00:54:53"
"https://kieljamespatrick.com/collections/sweatshirts","https://kieljamespatrick.com/collections/sweatshirts","text/html; charset=utf-8","200","OK","Indexable","","Sweatshirts – Kiel James Patrick","32","291","","0","0","","0","0","","0","Sweatshirts","11","","0","Alpine Run Sweatshirt","21","Holiday Road Sweatshirt","23","","","","","https://kieljamespatrick.com/collections/sweatshirts","","","","","","","648011","91693","577","160","3.606","41.599","Hard","1.155","0","1","","1","1","0","1.120","222","108","0","9","5","0","","","","","dd62cfe8e74fa549b7c01e3e6c51f7be","0.943","","","","","1.1","https://kieljamespatrick.com/collections/sweatshirts","2024-11-26 00:54:38"
"https://grainlinestudio.com/products/linden-sweatshirt","https://grainlinestudio.com/products/linden-sweatshirt","text/html; charset=utf-8","200","OK","Indexable","","Linden Sweatshirt
– Grainline Studio","36","322","","0","0","  The Linden Sweatshirt gives a modern update to the classic sweatshirt. Featuring a relaxed fit, raglan sleeves, and a graceful slightly scooped neckline, this sweatshirt is perfect for fall layering. View A features long sleeves with cuffs and falls to the mid hip with a lower ribbing band while View B hits at the hi","320","1899","","0","Linden Sweatshirt","17","","0","Jump To:","8","More from this collection","25","","","","","https://grainlinestudio.com/products/linden-sweatshirt","","","","","","","258544","58964","488","112","4.357","88.515","Easy","1.891","0","1","","5","1","0","1.120","88","45","0","8","8","0","","","","","a62e99f13ab2837689ca720881cfff68","0.857","","","","","1.1","https://grainlinestudio.com/products/linden-sweatshirt","2024-11-26 00:54:48"
"https://www.hollisterco.com/shop/us/womens-sweatshirts-and-sweatpants","https://www.hollisterco.com/shop/us/womens-sweatshirts-and-sweatpants","","302","Temporarily Moved","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","0","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.527","","https://www.hollisterco.com/shop/wd/womens-sweatshirts-and-sweatpants?originalStore=us","HTTP Redirect","","1.1","https://www.hollisterco.com/shop/us/womens-sweatshirts-and-sweatpants","2024-11-26 00:54:24"
"https://www.kule.com/collections/sweatshirts","https://www.kule.com/collections/sweatshirts","text/html; charset=utf-8","200","OK","Indexable","","SWEATSHIRTS
      
       – KULE","32","204","SWEATSHIRTS","11","134","","0","0","","0","SWEATSHIRTS","11","","0","","0","","0","","","","","https://www.kule.com/collections/sweatshirts","","","","","","","215236","29759","375","148","2.534","100.000","Very Easy","1.805","0","1","","4","1","0","1.120","169","94","0","1","1","0","","","","","98c7857897b375a20cb8977e03bb1242","0.739","","","","","1.1","https://www.kule.com/collections/sweatshirts","2024-11-26 00:54:47"
"https://shop.fightingirish.com/notre-dame-fighting-irish/men-sweatshirts/t-12108788+ga-89+d-97555643+z-8-1183536530","https://shop.fightingirish.com/notre-dame-fighting-irish/men-sweatshirts/t-12108788+ga-89+d-97555643+z-8-1183536530","text/html; charset=utf-8","200","OK","Indexable","","University of Notre Dame Mens Sweatshirts, Notre Dame Fighting Irish Hoodies, Fleece | shop.fightingirish.com","109","977","","0","0","Shop University of Notre Dame Mens sweatshirts and hoodies at the University of Notre Dame Official Online Shop. Browse our selection of Notre Dame Fighting Irish pullovers and fleece at the official shop.fightingirish.com.","223","1382","Sweatshirts","11","Mens Notre Dame Sweatshirts, Notre Dame Fighting Irish Hoodies and Jackets","74","","0","Your Selections","15","Gender/Age","10","","","","","https://shop.fightingirish.com/notre-dame-fighting-irish/men-sweatshirts/t-12108788+ga-89+d-97555643+z-8-1183536530","","https://shop.fightingirish.com/notre-dame-fighting-irish/men-sweatshirts/t-12108788+ga-89+d-97555643+z-8-1183536530?pageNumber=2","","","","","1137545","92075","2126","702","3.028","95.206","Very Easy","1.232","0","2","","187","1","0","1.120","467","167","0","1","1","0","","","","","e8a12f803aff29ebdcdb02036ca3c339","2.587","","","","","1.1","https://shop.fightingirish.com/notre-dame-fighting-irish/men-sweatshirts/t-12108788+ga-89+d-97555643+z-8-1183536530","2024-11-26 00:54:33"
"https://rachelcomey.com/products/fond-sweatshirts-sweats","https://rachelcomey.com/products/fond-sweatshirts-sweats","text/html; charset=utf-8","200","OK","Indexable","","Fond Sweatshirt","15","145","","0","0","Our classic crewneck sweatshirt with drop shoulders, cropped sleeves, a raw edge hemline and unique distressing throughout. Now in new seasonal colors and classic hues. Makes a great styling piece for any look. Note: the Dirty White colorway features extra distressing around the neckline. 90% Cotton, 10% Polyester Made","320","2013","","0","Fond Sweatshirt","15","","0","","0","","0","","","","","https://rachelcomey.com/products/fond-sweatshirts-sweats","","","","","","","883866","84691","592","134","4.418","96.601","Very Easy","1.015","0","1","","3","1","0","1.120","138","71","0","3","3","0","","","","","791e298feaf031f59db703fee292836a","0.655","","","","","1.1","https://rachelcomey.com/products/fond-sweatshirts-sweats","2024-11-26 00:54:48"
"https://alphatauri.com/en-int/c/men-sweats/","https://alphatauri.com/en-int/c/men-sweats/","text/html;charset=UTF-8","200","OK","Indexable","","Hoodies & Sweatshirts for men | AlphaTauri","42","384","","0","0","AlphaTauri's collection of sweats. Crafted with premium and innovative materials. Designed for maximum comfort. Free shipping.","126","802","","0","Hoodies & Sweatshirts for men","29","","0","Signature Logo Hoodie SHERO V2.Y8.02 €150.00","44","Seamless 3D Chunky Knit Turtleneck Sweater FINAR V1.Y8.02 €350.00","65","index,follow","","","","https://alphatauri.com/en-int/c/men-sweats/","","","","","","","985128","114292","531","327","1.624","93.183","Very Easy","0.824","0","3","","4","1","0","1.120","218","126","0","8","8","0","","","","","31616e9aa6eae26cf14f49f0f42b2fcb","1.081","","","","","1.1","https://alphatauri.com/en-int/c/men-sweats/","2024-11-26 00:54:48"
"https://theseasidestyle.com/collections/unisex-sweatshirts","https://theseasidestyle.com/collections/unisex-sweatshirts","text/html; charset=utf-8","200","OK","Indexable","","Unisex Sweatshirts
– The Seaside Style","38","348","","0","0","","0","0","","0","","0","","0","Currency","8","Currency","8","","","","","https://theseasidestyle.com/collections/unisex-sweatshirts","https://theseasidestyle.com/collections/unisex-sweatshirts","","","","","","295124","42607","848","331","2.562","100.000","Very Easy","1.842","0","1","","219","1","0","1.120","339","67","0","11","5","0","","","","","799b6b9785a9aeda56dc7e9b1a77294a","0.808","","","","","1.1","https://theseasidestyle.com/collections/unisex-sweatshirts","2024-11-26 00:54:28"
"https://retail.gildan.com/18000-adult-crewneck-sweatshirt-en_us/","https://retail.gildan.com/18000-adult-crewneck-sweatshirt-en_us/","text/html; charset=UTF-8","200","OK","Indexable","","G18000 | Heavy Blend™ Adult Crewneck Sweatshirt | Gildan Retail","63","575","","0","0","View 18000 Adult Crewneck Sweatshirt. Heavy Blend features air combed MVS yarn for reduced pilling, and an extensive color palette.Proud member of the US Cotton Trust Protocol (USCTP).Cotton products","199","1281","","0","Heavy Blend™ Adult Crewneck Sweatshirt","38","","0","Size Chart","10","Follow us on instagram @gildanonline","36","","","","","https://retail.gildan.com/18000-adult-crewneck-sweatshirt-en_us/","","","","","","","539980","31619","285","94","3.032","92.442","Very Easy","0.613","0","1","","8","1","0","1.120","60","44","0","127","126","0","","","","","603a86086313bb8c9c3786de2b505898","1.406","","","","","1.1","https://retail.gildan.com/18000-adult-crewneck-sweatshirt-en_us/","2024-11-26 00:54:56"
"https://refrigiwear.com/product/polarforce-sweatshirt/","https://refrigiwear.com/product/polarforce-sweatshirt/","text/html; charset=UTF-8","200","OK","Indexable","","PolarForce® Sweatshirt (8440) | RefrigiWear","43","392","","0","0","Get serious protection and warmth in any extreme cold conditions with the PolarForce® Sweatshirt. Built with 3 heavy-duty layers, this insulated hoodies will keep you protected from even the strongest winds.","207","1287","cold weather workwear, cold weather activewear, jackets, gloves, headgear, work boots, durable workwear, softshell jackets, cold weather gear, fleece jackets, insulated gloves, insulated jackets, insulated boots, hiking clothes, activewear, activewear for cold weather, leather gloves, sweatshirts, hoodies, warm sweatshirts, warm jackets, warm gloves, warm hats, warm headgear, warmest workwear, warmest activewear, jackets for women, jackets for men, work boots for drivers, work boots for warehouse, temperature controlled workwear, durable workwear, Baffin boots, Underlayment, wicking socks, hats, balaclava, gaiters, headgear, softshell, extreme softshell, fleece","669","PolarForce® Sweatshirt","22","","0","PolarForce® Sweatshirt","22","RefrigiWear","11","","","","","https://refrigiwear.com/product/polarforce-sweatshirt/","","","","","","","301117","62410","1066","239","4.460","85.725","Easy","3.206","0","2","","8","1","0","1.120","178","133","0","11","10","0","","","","","637126b52f298994928a770f3eaf1dd9","1.417","","","","","1.1","https://refrigiwear.com/product/polarforce-sweatshirt/","2024-11-26 00:54:31"
"https://www.orvis.com/product/outdoor-quilted-14-snap-sweatshirt/3JEB.html","https://www.orvis.com/product/outdoor-quilted-14-snap-sweatshirt/3JEB.html","text/html;charset=UTF-8","200","OK","Indexable","","Outdoor Quilted 1/4-Snap Sweatshirt | Orvis","43","385","Remove from Wishlist","20","193","More than 1,500 5-star reviews tell you everything you need to know about how much people love this sweatshirt.","111","702","Outdoor Quilted Quarter-Snap Sweatshirt","39","Outdoor Quilted 1/4-Snap Sweatshirt","35","Outdoor Quilted 1/4-Snap Sweatshirt","35","","0","","0","index, follow","","","","https://www.orvis.com/product/outdoor-quilted-14-snap-sweatshirt/3JEB.html","","","","","","","484681","43110","667","211","3.161","91.630","Very Easy","3.531","0","2","","7","1","0","1.120","535","486","0","6","6","0","","","","","575e740fc6f6f06ea3a6a18d4c4a77b1","1.691","","","","","1.1","https://www.orvis.com/product/outdoor-quilted-14-snap-sweatshirt/3JEB.html","2024-11-26 00:54:41"
"https://www.duluthtrading.com/mens-midweight-relaxed-fit-pullover-hoodie-sweatshirt-80624.html","https://www.duluthtrading.com/mens-midweight-relaxed-fit-pullover-hoodie-sweatshirt-80624.html","text/html; charset=utf-8","200","OK","Indexable","","Men's Midweight Relaxed Fit Pullover Hoodie Sweatshirt | Duluth Trading Company","79","731","","0","0","Here’s a cushy way to wind down from the daily grind – with the easy-going comfort and full-on warmth of this Duluth Fleece Pullover Hoodie.","140","876","","0","","0","","0","","0","","0","","","","","","","","","","","","1529498","283555","62","18","3.444","84.626","Easy","0.125","0","0","","0","0","0","0.000","49","44","0","7","7","0","","","","","2efa173bef89aff154a8cfff58abf214","4.351","","","","","1.1","https://www.duluthtrading.com/mens-midweight-relaxed-fit-pullover-hoodie-sweatshirt-80624.html","2024-11-26 00:54:48"
"https://anothercotton.com/collections/sweatshirts","https://anothercotton.com/collections/sweatshirts","text/html; charset=utf-8","200","OK","Indexable","","Sweatshirts
– AnotherCottonLab","30","292","","0","0","","0","0","","0","","0","","0","So erreichst du uns:","20","Sprache","7","","","","","https://anothercotton.com/collections/sweatshirts","","https://anothercotton.com/collections/sweatshirts?page=2","","","","","702346","83249","940","309","3.042","87.377","Easy","1.149","0","1","","47","1","0","1.120","241","189","0","4","4","0","","","","","84ef6babc1662cbe7c16423eadfd86","1.062","","","","","1.1","https://anothercotton.com/collections/sweatshirts","2024-11-26 00:54:38"
"https://thisisthegreat.com/products/the-college-sweatshirt-washed-white","https://thisisthegreat.com/products/the-college-sweatshirt-washed-white","text/html; charset=utf-8","200","OK","Indexable","","The College Sweatshirt. - Washed White - THE GREAT.
 – The Great.","65","591","","0","0","Based on our favorite vintage sweatshirt body and features a lived in vintage wash and our signature slit on the left cuff. Made from a double washed terry, this oversized sweatshirt also has the softest hand! We love this sweatshirt back to all your tomboy-ish staples as well as ironically back to feminine skirts or over a pretty dress.","339","2047","","0","The College Sweatshirt.","23","","0","Country/region","14","Country/region","14","","","","","https://thisisthegreat.com/products/the-college-sweatshirt-washed-white","","","","","","","569293","76476","1734","506","3.427","100.000","Very Easy","3.057","0","1","","5","1","0","1.120","137","64","0","9","4","0","","","","","345dc51981d947c78bf14bc0c35b4e80","1.437","","","","","1.1","https://thisisthegreat.com/products/the-college-sweatshirt-washed-white","2024-11-26 00:54:43"
"https://www.forkingandcountry.com/products/collectors-sweatshirt-tan","https://www.forkingandcountry.com/products/collectors-sweatshirt-tan","text/html; charset=utf-8","200","OK","Indexable","","Collector's Sweatshirt - Tan | for KING & COUNTRY","49","442","","0","0","Collector's Sweatshirt, now available for purchase in tan! Limited quantities available.  100% Cotton","101","608","","0","Collector's Sweatshirt - Tan","28","","0","You may also like","17","Your Cart","9","","","","","https://www.forkingandcountry.com/products/collectors-sweatshirt-tan","","","","","","","200118","38655","230","102","2.255","100.000","Very Easy","0.941","0","1","","4","1","0","1.120","66","25","0","16","15","0","","","","","d9a8c48f2c6ca505e4b4b0ad70ff04ba","0.769","","","","","1.1","https://www.forkingandcountry.com/products/collectors-sweatshirt-tan","2024-11-26 00:54:50"
"https://ascolour.com/women/apparel/sweatshirts/","https://ascolour.com/women/apparel/sweatshirts/","text/html; charset=UTF-8","200","OK","Indexable","","Women - Apparel. - Sweatshirts - AS Colour US","45","409","","0","0","","0","0","AS Colour | Quality Basics | T-Shirts, Singlets, Shirts, Sweatshirts, Jackets, Pants, Shorts, Hats, Bags | Blank, Plain, Wholesale","130","Sweatshirts","11","","0","Find Your New Favorite Sweatshirt","33","Supply","6","","","","","https://ascolour.com/women/apparel/sweatshirts/","","","","","","","295807","46184","296","80","3.700","81.324","Easy","3.244","0","3","","6","1","0","1.120","441","181","0","20","8","0","","","","","583026d5eef83cc451863ec142b9db7f","2.175","","","","","1.1","https://ascolour.com/women/apparel/sweatshirts/","2024-11-26 00:54:31"
"https://www.naturallife.com/products/comfy-pocket-sweatshirt-spread-kindness","https://www.naturallife.com/products/comfy-pocket-sweatshirt-spread-kindness","text/html; charset=utf-8","200","OK","Indexable","","Comfy Pocket Sweatshirt - Spread Kindness
 – Natural Life","57","513","","0","0","It's so comfy and we love the POCKETS! It's our all-time favorite sweatshirt!","77","463","","0","","0","","0","Complete The Look","17","Handpicked For You!","19","index, follow","","","","https://www.naturallife.com/products/comfy-pocket-sweatshirt-spread-kindness","","","","","","","539279","81289","335","199","1.683","18.501","Very Hard","1.624","0","1","","33","1","0","1.120","227","86","0","22","13","0","","","","","65a475d288f0f5744ce9521f0940564e","2.307","","","","","1.1","https://www.naturallife.com/products/comfy-pocket-sweatshirt-spread-kindness","2024-11-26 00:54:34"
"https://www.hanes.com/products/hanes-ecosmart-reg-women-s-crewneck-sweatshirt/o4633","https://www.hanes.com/products/hanes-ecosmart-reg-women-s-crewneck-sweatshirt/o4633","text/html;charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","719","719","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.740","","","","","1.1","https://www.hanes.com/products/hanes-ecosmart-reg-women-s-crewneck-sweatshirt/o4633","2024-11-26 00:54:31"
"https://www.aybl.com/collections/jumpers-hoodies/womens","https://www.aybl.com/collections/jumpers-hoodies/womens","text/html; charset=utf-8","200","OK","Indexable","","Women’s Hoodies & Sweatshirts","29","287","","0","0","From cosy jumpers to oversized hoodies, we’ve got just the comfy casuals to help you chill out or work out. Shop now.","117","731","","0","Hoodies & Jumpers","17","Hoodies & Jumpers","17","","0","","0","","","","","https://www.aybl.com/collections/jumpers-hoodies/womens","","https://www.aybl.com/collections/jumpers-hoodies/womens?page=2","","","","","2864063","189132","1032","335","3.081","100.000","Very Easy","0.262","0","2","","11","1","0","1.120","284","131","0","19","16","0","","","","","8031f8ab1a0ad18fa2a780767a7d0aea","0.697","","","","","1.1","https://www.aybl.com/collections/jumpers-hoodies/womens","2024-11-26 00:54:37"
