"Original Url","Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.ncagr.gov/","https://www.ncagr.gov/","text/html; charset=UTF-8","200","OK","Indexable","","Home Page | NC Agriculture","26","247","","0","0","","0","0","","0","Home Page","9","","0","Utility Menu","12","Meet your Agriculture Commissioner","34","","","","","https://www.ncagr.gov/","","","","","","85690","85690","686","132","5.197","61.464","Normal","6.939","0","0","","4","1","0","1.470","62","54","0","20","18","0","","","","","1d0a7025911525d9eb2467a1c3097957","2.122","Wed, 27 Nov 2024 20:51:18 GMT","","","","1.1","https://www.ncagr.gov/","2024-11-30 14:39:47"
"https://www.maine.gov/sos/bmv/registration/agplates.html","https://www.maine.gov/sos/bmv/registration/agplates.html","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","986","986","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.679","","","","","1.1","https://www.maine.gov/sos/bmv/registration/agplates.html","2024-11-30 14:41:10"
"https://iowaagriculture.gov/","https://iowaagriculture.gov/","text/html; charset=UTF-8","200","OK","Indexable","","| Iowa Department of Agriculture and Land Stewardship","53","489","","0","0","","0","0","","0","Iowa Department of Agriculture and Land Stewardship","51","","0","Grain Pricing","13","Recent News","11","","","","","https://iowaagriculture.gov/","","","","","","41428","10279","230","50","4.600","58.346","Fairly Hard","5.357","0","0","","5","1","0","1.470","47","32","0","12","12","0","","","","","3700f3d3cd3fda6a83a809997f95deba","2.731","Tue, 26 Nov 2024 21:10:26 GMT","","","","1.1","https://iowaagriculture.gov/","2024-11-30 14:40:22"
"https://ag.ok.gov/","https://ag.ok.gov/","text/html; charset=UTF-8","200","OK","Indexable","","ODAFF – Oklahoma Department of Agriculture and Forestry","55","527","","0","0","","0","0","","0","","0","","0","Leading the Way for Oklahoma’s Agricultural and Natural Resources","65","Forms and Registrations","23","max-image-preview:large","","","","https://ag.ok.gov/","","","","","","87767","23271","195","40","4.875","0.000","Very Hard","5.738","0","0","","6","1","0","1.470","54","39","0","12","12","0","","","","","6dd35766097e717b3aaaf0db67ec94d","3.545","","","","","1.1","https://ag.ok.gov/","2024-11-30 14:39:23"
"https://www.cals.vt.edu/","https://www.cals.vt.edu/","text/html;charset=utf-8","200","OK","Indexable","","College of Agriculture and Life Sciences  | College of Agriculture and Life Sciences | Virginia Tech","100","849","","0","0","","0","0","","0","College of Agriculture and Life Sciences","40","Meet Mario Ferruzzi CALS New Dean","33","People Results","14","VT News Results","15","","","","","","","","","","","113415","19908","542","117","4.632","59.156","Fairly Hard","7.638","0","0","","13","1","0","1.470","190","158","0","21","18","0","","","","","faa539b7b899adcfdf254e28456fd387","4.023","Mon, 25 Nov 2024 16:02:45 GMT","","","","1.1","https://www.cals.vt.edu/","2024-11-30 14:39:10"
"https://texasagriculture.gov/","https://texasagriculture.gov/","text/html; charset=utf-8","200","OK","Indexable","","Home","4","53","","0","0","Texas Department of Agriculture","31","202","Texas Department of Agriculture Home, TDA Home, Texas USDA, Texas Agriculture, Texas Department of Agriculture, Texas Agriculture home, agriculture texas, agriculture tx, texas farming, texas ranching, texas occupational licenses, texas licenses, texas consumer protection, texas healthy living, texas organics, texas economic development, texas grants, texas horticulture, texas plants, texas pesticides, texas school nutrition, texas child food, texas food, commissioner sid miller","483","","0","","0","","0","","0","INDEX, FOLLOW","","","","","","","","","","104746","104746","1738","317","5.483","66.290","Normal","10.049","0","0","","7","1","0","1.470","182","149","0","32","27","0","","","","","d94ca579f9671843d734ade5d260eff6","2.065","","","","","1.1","https://texasagriculture.gov/","2024-11-30 14:39:19"
"https://fdc.nal.usda.gov/","https://fdc.nal.usda.gov/","text/html","200","","Indexable","","DEFAULT FoodData Central","24","245","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","48766","9589","0","","","","","0.000","0","0","","1","1","0","1.470","0","0","0","0","0","0","","","","","245e29718390834c5ef7f203cfeacacf","4.860","Thu, 21 Nov 2024 16:10:57 GMT","","","","1.1","https://fdc.nal.usda.gov/","2024-11-30 14:39:52"
"https://ag.dji.com/","https://ag.dji.com/","text/html;charset=utf-8","200","OK","Indexable","","DJI Agriculture - Drones Better Growth, Better Life","51","439","","0","0","DJI Agriculture Drone Promote the comprehensive transformation and upgrading of agricultural production. Our goal is to make Modern farming easier than ever by combining AI-powered hardware and Farming management software, DJI agriculture Smart Farm platforms with our signature aircraft systems to create a full-scale solution for safe and efficient agricultural management.","375","2373","","0","","0","DJI AGRAS T50","13","Better Growth, Better Life","26","Revolutionizing Agave Farming: Using Agras T50 Drones to Spray Agave","68","","","","","https://ag.dji.com/","","","","","","252129","32897","370","71","5.211","44.693","Hard","1.438","0","0","","3","1","0","1.470","66","60","0","6","6","0","","","","","9c07179679f5763d676b1443bd6ffe1c","1.472","","","","","1.1","https://ag.dji.com/","2024-11-30 14:39:58"
"http://leg.wa.gov/Senate/Committees/AWNP/Pages/default.aspx","http://leg.wa.gov/Senate/Committees/AWNP/Pages/default.aspx","","0","Connection Refused","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","http://leg.wa.gov/Senate/Committees/AWNP/Pages/default.aspx","2024-11-30 14:40:00"
"https://www.ars.usda.gov/","https://www.ars.usda.gov/","text/html; charset=utf-8","200","OK","Indexable","","ARS Home : USDA ARS","19","203","Research : USDA ARS","19","190","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","51162","13006","386","71","5.437","55.130","Fairly Hard","10.112","0","0","","4","1","0","1.470","66","51","0","10","9","0","","","","","635d0687714957a490416aaa9c25f5d8","7.778","","","","","1.1","https://www.ars.usda.gov/","2024-11-30 14:40:54"
"https://mda.maryland.gov/","https://mda.maryland.gov/","text/html; charset=UTF-8","302","Redirect","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.920","","https://mda.maryland.gov/Pages/default.aspx","HTTP Redirect","","1.1","https://mda.maryland.gov/","2024-11-30 14:41:09"
"https://www.ag.k-state.edu/","https://www.ag.k-state.edu/","text/html; charset=UTF-8","200","OK","Indexable","","College of Agriculture","22","192","","0","0","We’re proud to be recognized as one of the nation’s top ag schools. Our faculty truly care about students, colleagues and the world we serve.","141","870","k-state college of agriculture, agriculture majors, ksu agriculture degrees, agriculture degree, agriculture graduate degrees, agriculture undergraduate degree","159","It All Begins Here!","19","It All Begins Here!","19","Committed to Your Success","25","Our commitment to expanding possibilities","41","","","","","https://www.ag.k-state.edu/","","","","","","78126","20911","309","58","5.328","64.808","Normal","8.137","0","0","","5","1","0","1.470","46","31","0","7","7","0","","","","","4cca62a92798b15c99f05a60a69d41ed","11.829","","","","","1.1","https://www.ag.k-state.edu/","2024-11-30 14:40:36"
"https://ag.purdue.edu/","https://ag.purdue.edu/","text/html; charset=UTF-8","200","OK","Indexable","","College of Agriculture","22","192","","0","0","Purdue University's College of Agriculture leads globally in the science and business of agriculture, food, life, and natural resources, positively changing the world through our unwavering commitment to excellence in serving the land grant missions of learning, discovery, and engagement.","289","1777","","0","Purdue University College of Agriculture","40","","0","Top Story","9","Top Story","9","","","","","","","","","","","129748","14783","349","62","5.629","49.860","Hard","5.601","0","0","","4","1","0","1.470","200","95","0","22","13","0","","","","","bde18cd01b28aa77739156244c783e92","1.775","Sat, 30 Nov 2024 00:10:04 GMT","","","","1.1","https://ag.purdue.edu/","2024-11-30 14:39:32"
"https://careertech.org/career-clusters/agriculture/","https://careertech.org/career-clusters/agriculture/","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://careertech.org/career-clusters/agriculture/","2024-11-30 14:39:19"
